382,-13.62,15.80,4,246.06,175.76

383,-30.59,8.84,4,241.38,172.42

384,-3.42,7.00,4,236.75,169.11

385,-14.66,3.75,4,232.12,165.80

386,-15.99,0.79,4,227.50,162.50

387,-2.94,0.23,4,222.96,159.26

388,-14.42,-1.96,4,218.44,156.03

389,-7.18,-2.75,4,214.00,152.86

390,17.00,0.21,4,209.72,149.80

391,37.81,5.85,4,205.69,146.92

392,59.51,13.90,4,201.97,144.26

393,74.23,22.95,4,198.57,141.84

394,82.41,31.87,4,195.49,139.64

395,93.32,41.09,4,192.73,137.67

396,55.20,43.21,4,190.09,135.78

397,59.02,45.58,4,187.56,133.97

398,94.72,52.95,4,185.30,132.35

399,81.04,57.16,4,183.19,130.85

400,40.56,54.67,4,181.06,129.33

408,-96.13,32.05,4,178.33,127.38

409,-69.94,16.75,4,175.24,125.17

410,-29.73,9.78,4,172.00,122.86

411,-31.54,3.58,4,168.66,120.47

412,-24.49,-0.63,4,165.27,118.05

413,2.66,-0.14,4,161.96,115.69

414,16.48,2.36,4,158.79,113.42

415,7.23,3.09,4,155.70,111.22

416,-18.04,-0.08,4,152.59,108.99

417,-46.37,-7.03,4,149.34,106.67

418,-18.34,-8.72,4,146.11,104.36

419,-6.67,-8.41,4,142.95,102.11

420,-0.52,-7.23,4,139.89,99.92

421,-24.05,-9.75,4,136.82,97.73

422,-28.72,-12.60,4,133.73,95.52

423,-45.83,-17.58,4,130.56,93.26

424,-60.93,-24.08,4,127.27,90.91

425,-61.69,-29.73,4,123.90,88.50

426,-62.74,-34.68,4,120.45,86.03

427,-69.35,-39.88,4,116.92,83.52

428,-57.64,-42.54,4,113.39,81.00

429,-15.43,-38.48,4,110.05,78.61

430,16.40,-30.24,4,107.00,76.43

431,44.69,-19.00,4,104.33,74.52

432,100.08,-1.14,4,102.21,73.01

433,128.55,18.31,4,100.68,71.91

434,54.30,23.71,4,99.33,70.95

435,20.68,23.26,4,97.99,70.00

436,125.20,38.55,4,97.11,69.37

437,147.06,54.82,4,96.71,69.08

438,178.27,73.34,4,96.82,69.16

439,197.08,91.90,4,97.46,69.62

440,123.32,96.61,4,98.22,70.16

441,41.50,88.35,4,98.73,70.52

442,14.57,77.28,4,98.92,70.65

443,6.38,66.65,4,98.80,70.57

444,19.88,59.63,4,98.50,70.36

445,26.31,54.63,4,98.06,70.04

446,69.73,56.90,4,97.69,69.78

447,117.93,66.05,4,97.58,69.70

448,139.01,77.00,4,97.79,69.85

449,164.42,90.11,4,98.36,70.25

450,162.66,100.99,4,99.22,70.87

458,548.80,168.16,4,101.94,72.82

459,632.30,237.78,5,106.56,76.11

460,678.63,303.91,5,112.94,80.67

461,617.84,351.00,5,120.51,86.08

462,646.47,395.32,5,129.17,92.26

463,637.63,431.67,5,138.67,99.05

464,602.28,457.26,5,148.70,106.21

465,476.20,460.10,5,158.61,113.29

466,278.56,432.87,5,167.56,119.68

467,-297.10,323.37,5,173.26,123.76

468,-415.77,212.50,5,175.75,125.53

