385,-532.30,-95.30,4,1266.01,904.29

386,-565.18,-165.78,4,1245.33,889.52

387,-467.77,-211.08,4,1226.34,875.96

388,-465.82,-249.29,4,1208.79,863.42

389,-515.75,-289.26,4,1192.71,851.94

390,-381.76,-303.13,4,1177.35,840.96

391,-383.65,-315.21,4,1162.63,830.45

392,-654.57,-366.11,4,1149.63,821.16

393,-428.27,-375.44,4,1137.15,812.25

394,21.54,-315.89,4,1123.25,802.32

395,378.05,-211.80,4,1106.71,790.51

396,124.82,-161.31,4,1089.09,777.92

397,268.58,-96.82,4,1070.02,764.30

398,735.02,27.95,4,1049.41,749.58

399,936.12,164.18,4,1033.02,737.87

400,794.33,258.70,4,1019.60,728.28

408,662.17,319.22,4,1008.14,720.10

409,864.21,400.97,4,999.21,713.72

410,1266.65,530.82,4,994.09,710.06

411,1506.52,677.18,4,993.17,709.41

412,1820.86,848.73,4,997.07,712.19

413,2308.33,1067.67,5,1007.02,719.30

414,4518.71,1585.33,5,1031.27,736.62

415,7308.96,2443.87,5,1079.07,770.77

416,8335.29,3327.58,5,1150.66,821.90

417,7006.92,3879.49,5,1236.28,883.05

418,4438.43,3963.33,5,1322.52,944.66

419,1574.68,3605.03,5,1397.01,997.87

420,-1052.70,2906.37,5,1450.45,1036.04

421,2130.91,2790.05,5,1499.57,1071.12

422,5972.34,3267.39,5,1561.06,1115.04

423,5976.42,3673.75,5,1632.70,1166.22

424,6410.64,4084.28,5,1714.41,1224.58

425,6269.36,4412.04,5,1803.66,1288.33

426,4472.73,4421.15,5,1891.38,1350.98

427,764.14,3872.60,5,1961.98,1401.42

428,564.17,3376.33,5,2017.28,1440.92

429,2114.87,3187.11,5,2066.18,1475.84

430,673.51,2810.07,5,2103.53,1502.52

431,-772.23,2272.73,5,2125.10,1517.93

432,-387.02,1873.76,5,2135.06,1525.05

433,-210.59,1561.11,5,2136.07,1525.77

434,-595.86,1237.57,5,2128.00,1520.00

435,-397.19,992.35,5,2113.23,1509.45

436,-198.88,813.67,5,2093.75,1495.53

437,-207.28,660.52,5,2070.37,1478.83

438,-500.35,486.39,5,2042.58,1458.98

439,-462.16,344.11,5,2011.36,1436.69

440,-345.65,240.65,5,1977.87,1412.77

441,-537.66,123.90,5,1941.78,1386.99

442,-680.61,3.22,5,1903.04,1359.31

443,-807.04,-118.32,5,1868.29,1334.49

444,-539.76,-181.53,5,1836.01,1311.43

445,-427.39,-218.41,5,1805.40,1289.57

446,-464.32,-255.30,5,1776.44,1268.89

447,-501.37,-292.21,5,1749.10,1249.36

448,-155.13,-271.65,5,1721.72,1229.80

449,-204.47,-261.57,5,1694.61,1210.44

450,-404.92,-283.07,5,1668.65,1191.89

458,-22.52,-243.99,5,1642.10,1172.93

459,-28.61,-211.68,5,1615.19,1153.71

460,202.35,-149.58,5,1587.07,1133.62

461,618.97,-34.30,5,1556.29,1111.64

462,384.00,28.45,5,1525.96,1089.97

463,213.14,56.15,5,1497.02,1069.30

464,515.00,124.98,5,1470.58,1050.41

465,402.28,166.57,5,1445.83,1032.73

466,168.49,166.86,5,1421.58,1015.42

467,-101.96,126.54,5,1396.69,997.64

468,-251.96,69.76,5,1370.71,979.08

469,-408.87,-2.03,5,1343.36,959.54

470,-459.53,-70.66,5,1318.47,941.76

471,-337.86,-110.74,5,1295.20,925.14

472,-229.77,-128.59,5,1272.90,909.21

473,-411.03,-170.96,5,1252.23,894.45

474,-558.33,-229.06,5,1233.59,881.14

475,-555.06,-277.96,5,1216.71,869.08

476,-504.77,-311.98,5,1201.11,857.93

477,-346.16,-317.11,5,1185.96,847.12

478,-249.98,-307.04,5,1170.84,836.32

479,-155.09,-284.25,5,1155.38,825.27

480,34.82,-236.39,5,1138.90,813.50

481,187.64,-172.78,5,1120.96,800.68

482,255.96,-108.47,5,1101.57,786.84

483,357.25,-38.61,5,1080.62,771.87

484,189.35,-4.42,5,1059.13,756.52

485,173.85,22.32,5,1038.58,741.84

486,391.24,77.66,5,1019.98,728.56

487,187.55,94.14,5,1002.22,715.87

488,317.33,127.62,5,985.75,704.10

489,903.90,244.06,5,972.86,694.90

490,842.24,333.79,5,962.75,687.68

491,767.66,398.87,5,954.67,681.90

492,969.70,484.50,5,949.14,677.96

493,1735.90,672.21,5,948.98,677.84

494,3001.11,1021.54,6,958.60,684.72

495,3983.00,1465.76,6,980.47,700.34

496,4776.40,1962.36,6,1015.81,725.58

497,5182.58,2445.39,6,1063.96,759.97

498,5490.07,2902.09,6,1123.94,802.82

499,5984.44,3364.45,6,1195.67,854.05

500,6745.69,3871.63,6,1280.16,914.40

508,7578.86,4427.72,6,1378.53,984.67

